in_robot_mode_autonomous,in_robot_mode_enabled,in_now,in_joystick_0_axis_0,in_joystick_0_axis_1,in_joystick_0_axis_2,in_joystick_0_axis_3,in_joystick_0_axis_4,in_joystick_0_axis_5,in_joystick_0_axis_6,in_joystick_0_axis_7,in_joystick_0_button_0,in_joystick_0_button_1,in_joystick_0_button_2,in_joystick_0_button_3,in_joystick_0_button_4,in_joystick_0_button_5,in_joystick_0_button_6,in_joystick_0_button_7,in_joystick_0_button_8,in_joystick_0_button_9,in_joystick_0_button_10,in_joystick_0_button_11,in_joystick_0_pov,in_joystick_1_axis_0,in_joystick_1_axis_1,in_joystick_1_axis_2,in_joystick_1_axis_3,in_joystick_1_axis_4,in_joystick_1_axis_5,in_joystick_1_axis_6,in_joystick_1_axis_7,in_joystick_1_button_0,in_joystick_1_button_1,in_joystick_1_button_2,in_joystick_1_button_3,in_joystick_1_button_4,in_joystick_1_button_5,in_joystick_1_button_6,in_joystick_1_button_7,in_joystick_1_button_8,in_joystick_1_button_9,in_joystick_1_button_10,in_joystick_1_button_11,in_joystick_1_pov,in_joystick_2_axis_0,in_joystick_2_axis_1,in_joystick_2_axis_2,in_joystick_2_axis_3,in_joystick_2_axis_4,in_joystick_2_axis_5,in_joystick_2_axis_6,in_joystick_2_axis_7,in_joystick_2_button_0,in_joystick_2_button_1,in_joystick_2_button_2,in_joystick_2_button_3,in_joystick_2_button_4,in_joystick_2_button_5,in_joystick_2_button_6,in_joystick_2_button_7,in_joystick_2_button_8,in_joystick_2_button_9,in_joystick_2_button_10,in_joystick_2_button_11,in_joystick_2_pov,in_digital_io_in_0,in_digital_io_in_1,in_digital_io_in_2,in_digital_io_in_3,in_digital_io_in_4,in_digital_io_in_5,in_digital_io_in_6,in_digital_io_in_7,in_digital_io_in_8,in_digital_io_in_9,in_digital_io_encoder_0,in_digital_io_encoder_1,in_digital_io_encoder_2,in_digital_io_encoder_3,in_digital_io_encoder_4,in_analog_0,in_analog_1,in_analog_2,in_analog_3,in_talon_srx_0_encoder_position,in_talon_srx_0_fwd_limit_switch,in_talon_srx_0_rev_limit_switch,in_talon_srx_0_a,in_talon_srx_0_b,in_talon_srx_0_velocity,in_talon_srx_0_current,in_talon_srx_1_encoder_position,in_talon_srx_1_fwd_limit_switch,in_talon_srx_1_rev_limit_switch,in_talon_srx_1_a,in_talon_srx_1_b,in_talon_srx_1_velocity,in_talon_srx_1_current,in_current_0,in_current_1,in_current_2,in_current_3,in_current_4,in_current_5,in_current_6,in_current_7,in_current_8,in_current_9,in_current_10,in_current_11,in_current_12,in_current_13,in_current_14,in_current_15,in_pump,status_drive_motor_0,status_drive_motor_1,status_drive_motor_2,status_drive_motor_3,status_drive_motor_4,status_drive_motor_5,status_pump,status_tilt_top,status_tilt_angle,status_sides,status_front,status_climb_release,status_winch_deployed,out_pwm_0,out_pwm_1,out_pwm_2,out_pwm_3,out_pwm_4,out_pwm_5,out_pwm_6,out_pwm_7,out_pwm_8,out_pwm_9,out_solenoid_0,out_solenoid_1,out_solenoid_2,out_solenoid_3,out_solenoid_4,out_solenoid_5,out_solenoid_6,out_solenoid_7,out_relay_0,out_relay_1,out_relay_2,out_relay_3,out_relay_4,out_relay_5,out_relay_6,out_relay_7,out_digital_io_0,out_digital_io_1,out_digital_io_2,out_digital_io_3,out_digital_io_4,out_digital_io_5,out_digital_io_6,out_digital_io_7,out_digital_io_8,out_digital_io_9,out_talon_srx_0_power_level,out_talon_srx_1_power_level,out_talon_srx_2_power_level,out_panel_output_0_port,out_panel_output_0_value,out_panel_output_1_port,out_panel_output_1_value,out_driver_station_digital_0,out_driver_station_digital_1,out_driver_station_digital_2,out_driver_station_digital_3,out_driver_station_digital_4,out_driver_station_digital_5,out_driver_station_digital_6,out_driver_station_digital_7,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,OUTPUT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK_,OK_,OK_,OK_,OK_,OK_,FULL,0,90,Sides::Input(),Front::Input(ball:0),Climb_release::Status_detail(IN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_00,_00,_00,_00,_00,_00,_00,_00,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,INPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
